Area Code,City,Province Code,,Ref,Postal,Province,Region,Local,Lat,Long,,Advisor Emails,,Exclude Names,Exclude before @,Exclude domains
,,,,V,V0A,BC,British Columbia,Upper Columbia Region (Golden),51.2994,-116.939,,allstrategic.ca,,,,
,,,,V,V0B,BC,British Columbia,East Kootenays (Fernie),49.6775,-115.564,,allvista.ca,,,,
,,,,V,V0C,BC,British Columbia,Northern British Columbia (Fort Nelson),58.3874,-125.717,,alodium.ca,,,,
,,,,V,V0E,BC,British Columbia,Central Okanagan and High Country (Revelstoke),51.505,-119.203,,alphanorthasset.com,,,,
,,,,V,V0G,BC,British Columbia,West Kootenays (Rossland),50.053,-117.429,,altacorpcapital.com,,,,
,,,,V,V0H,BC,British Columbia,South Okanagan (Summerland),49.4089,-119.005,,altavistaplanning.com,,,,
,,,,V,V0J,BC,British Columbia,Omineca and Yellowhead (Smithers),55.9964,-126.857,,alterna.ca,,,,
,,,,V,V0K,BC,British Columbia,Cariboo and West Okanagan (100 Mile House),51.4367,-121.638,,altimum.ca,,,,
,,,,V,V0L,BC,British Columbia,Chilcotin (Alexis Creek),52.0993,-123.653,,altrinsic.com,,,,
,,,,V,V0M,BC,British Columbia,Harrison Lake Region (Agassiz),49.6346,-122.038,,altrua.ca,,,,
,,,,V,V0N,BC,British Columbia,"North Island, Sunshine Coast, and Southern Gulf Islands (Whistler)",51.2944,-126.075,,altruisticwealth.ca,,,,
,,,,V,V0P,BC,British Columbia,North Central Island and Bute Inlet Region (Gold River),49.8866,-126.267,,alumni.sfu.ca,,,,
,,,,V,V0R,BC,British Columbia,Central Island (Chemainus),49.027,-124.846,,alumni.uoguelph.ca,,,,
,,,,V,V0S,BC,British Columbia,Juan de Fuca Shore (Sooke),48.5432,-123.672,,alumni.utoronto.ca,,,,
,,,,V,V0T,BC,British Columbia,Inside Passage and the Queen Charlottes (Queen Charlotte City),52.2338,-126.213,,ama.ab.ca,,,,
,,,,V,V0V,BC,British Columbia,Lower Skeena (Port Edward),53.9725,-129.899,,amccpa.ca,,,,
,,,,V,V0W,BC,British Columbia,Atlin Region (Atlin),59.6378,-133.543,,ameritus.com,,,,
,,,,V,V0X,BC,British Columbia,Similkameen (Hope),49.3688,-120.657,,amradvisors.com,,,,
,,,,V,V1A,BC,British Columbia,Kimberley,49.6832,-115.986,,ancasterfinancial.ca,,,,
,,,,V,V1B,BC,British Columbia,Vernon East,50.084,-118.938,,anchorpointfinancial.com,,,,
,,,,V,V1C,BC,British Columbia,Cranbrook,49.4999,-115.769,,andrewagencies.com,,,,
,,,,V,V1E,BC,British Columbia,Salmon Arm,50.6998,-119.269,,anguswatt.com,,,,
,,,,V,V1G,BC,British Columbia,Dawson Creek,55.7666,-120.236,,annebrandtfinancial.com,,,,
,,,,V,V1H,BC,British Columbia,Vernon West,50.2868,-119.498,,annechun.ca,,,,
,,,,V,V1J,BC,British Columbia,Fort St. John,56.2499,-120.853,,aofinancial.ca,,,,
,,,,V,V1K,BC,British Columbia,Merritt,50.1122,-120.794,,aon.com,,,,
,,,,V,V1L,BC,British Columbia,Nelson,49.4999,-117.286,,aperfectwitness.com,,,,
,,,,V,V1M,BC,British Columbia,Langley Township North,49.1661,-122.579,,apexfc.com,,,,
,,,,V,V1N,BC,British Columbia,Castlegar,49.2998,-117.669,,apexinvestment.ca,,,,
,,,,V,V1P,BC,British Columbia,Kelowna East,49.8959,-119.172,,apriinc.com,,,,
,,,,V,V1R,BC,British Columbia,Trail,49.0998,-117.702,,aptusbenefits.ca,,,,
,,,,V,V1S,BC,British Columbia,Kamloops Southwest,50.5583,-120.548,,arbourwealth.ca,,,,
,,,,V,V1T,BC,British Columbia,Vernon Central,50.2604,-119.277,,arbutusfinancial.com,,,,
,,,,V,V1V,BC,British Columbia,Kelowna North,49.9497,-119.434,,arbutusgroupcpa.com,,,,
,,,,V,V1W,BC,British Columbia,Kelowna Southwest,49.812,-119.508,,arcafinancial.com,,,,
,,,,V,V1X,BC,British Columbia,Kelowna East Central,50.0528,-119.286,,arcfinancial.ca,,,,
,,,,V,V1Y,BC,British Columbia,Kelowna Central,49.8928,-119.485,,arcfinancial.com,,,,
,,,,V,V1Z,BC,British Columbia,Kelowna West,49.8625,-119.583,,arcfinancialgroup.com,,,,
,,,,V,V2A,BC,British Columbia,Penticton,49.4806,-119.586,,ardaghfinancial.com,,,,
,,,,V,V2B,BC,British Columbia,Kamloops Northwest,50.8869,-120.736,,ardillfinancial.com,,,,
,,,,V,V2C,BC,British Columbia,Kamloops Central and Southeast,50.5437,-120.094,,aretefinancial.ca,,,,
,,,,V,V2E,BC,British Columbia,Kamloops South and West,50.6736,-120.421,,armandowealth.ca,,,,
,,,,V,V2G,BC,British Columbia,Williams Lake,52.1415,-122.145,,armelassociates.com,,,,
,,,,V,V2H,BC,British Columbia,Kamloops North,50.7262,-120.166,,armstrongdumontet.ca,,,,
,,,,V,V2J,BC,British Columbia,Quesnel,52.9784,-122.493,,aromanfinancial.com,,,,
,,,,V,V2K,BC,British Columbia,Prince George North,54.0508,-122.922,,arrow-capital.com,,,,
,,,,V,V2L,BC,British Columbia,Prince George East Central,53.9078,-122.747,,arrowstreetcapital.com,,,,
,,,,V,V2M,BC,British Columbia,Prince George West Central,53.9127,-122.871,,ascentafinance.com,,,,
,,,,V,V2N,BC,British Columbia,Prince George South,53.6408,-122.954,,ashgroveconcepts.ca,,,,
,,,,V,V2P,BC,British Columbia,Chilliwack Central,49.1838,-121.905,,askpage.com,,,,
,,,,V,V2R,BC,British Columbia,Chilliwack West,49.076,-121.988,,aspirepersonalachievement.com,,,,
,,,,V,V2S,BC,British Columbia,Abbotsford Southeast,49.0423,-122.284,,assetplus.ca,,,,
,,,,V,V2T,BC,British Columbia,Abbotsford Southwest,49.0384,-122.349,,assiniboine.mb.ca,,,,
,,,,V,V2V,BC,British Columbia,Mission East,49.6463,-122.505,,assurancewilson.com,,,,
,,,,V,V2W,BC,British Columbia,Maple Ridge East,49.2068,-122.485,,astrafinancial.ca,,,,
,,,,V,V2X,BC,British Columbia,Maple Ridge West,49.2196,-122.616,,astutestrategies.ca,,,,
,,,,V,V2Y,BC,British Columbia,Langley Township Northwest,49.1285,-122.624,,ateamcanada.com,,,,
,,,,V,V2Z,BC,British Columbia,Langley Township Southwest,49.0483,-122.6,,atfs.ca,,,,
,,,,V,V3A,BC,British Columbia,Langley City,49.0997,-122.653,,atlanticbb.net,,,,
,,,,V,V3B,BC,British Columbia,Port Coquitlam Central,49.274,-122.765,,atlanticwealth.ca,,,,
,,,,V,V3C,BC,British Columbia,Port Coquitlam South,49.2436,-122.787,,atlantisfinancial.ca,,,,
,,,,V,V3E,BC,British Columbia,Port Coquitlam North,49.3167,-122.738,,aufinancialgroup.com,,,,
,,,,V,V3G,BC,British Columbia,Abbotsford East,49.0754,-122.178,,availcpa.com,,,,
,,,,V,V3H,BC,British Columbia,Port Moody,49.3231,-122.863,,avanahomes.com,,,,
,,,,V,V3J,BC,British Columbia,Coquitlam North,49.265,-122.872,,avenueinvestment.com,,,,
,,,,V,V3K,BC,British Columbia,Coquitlam South,49.2366,-122.852,,avfinancial.ca,,,,
,,,,V,V3L,BC,British Columbia,New Westminster Northeast,49.2201,-122.9,,awadvisory.ca,,,,
,,,,V,V3M,BC,British Columbia,New Westminster Southwest (Includes Annacis Island),49.1886,-122.938,,awardfinancial.com,,,,
,,,,V,V3N,BC,British Columbia,Burnaby (East Big Bend / Stride Avenue / Edmonds / Cariboo-Armstrong),49.2275,-122.93,,awmi.ca,,,,
,,,,V,V3R,BC,British Columbia,Surrey North,49.1948,-122.813,,axcesscapital.com,,,,
,,,,V,V3S,BC,British Columbia,Surrey East,49.0791,-122.755,,axiomfs.com,,,,
,,,,V,V3T,BC,British Columbia,Surrey Inner Northwest,49.1894,-122.845,,axisfinancial.ca,,,,
,,,,V,V3V,BC,British Columbia,Surrey Outer Northwest,49.1889,-122.873,,ayrfinancial.ca,,,,
,,,,V,V3W,BC,British Columbia,Surrey Upper West,49.141,-122.857,,ayurfinancial.com,,,,
,,,,V,V3X,BC,British Columbia,Surrey Lower West,49.1067,-122.858,,bacherinsurance.com,,,,
,,,,V,V3Y,BC,British Columbia,Pitt Meadows,49.2212,-122.69,,bakervieefinancialsolutions.ca,,,,
,,,,V,V3Z,BC,British Columbia,Surrey,49.1064,-122.825,,balancedfinancialconcepts.ca,,,,
,,,,V,V4A,BC,British Columbia,Surrey Southwest,49.0374,-122.83,,balancedplanning.ca,,,,
,,,,V,V4B,BC,British Columbia,White Rock,49.0259,-122.806,,balancedwealth.ca,,,,
,,,,V,V4C,BC,British Columbia,Delta Northeast,49.1551,-122.912,,balancewealth.ca,,,,
,,,,V,V4E,BC,British Columbia,Delta East,49.1197,-122.906,,balfin.com,,,,
,,,,V,V4G,BC,British Columbia,Delta East Central,49.1464,-123.014,,banwellfinancial.com,,,,
,,,,V,V4K,BC,British Columbia,Delta Central,49.0986,-123.032,,banyanfinancial.ca,,,,
,,,,V,V4L,BC,British Columbia,Delta Southeast,49.0418,-123.059,,barillandcompany.com,,,,
,,,,V,V4M,BC,British Columbia,Delta Southwest,49.0331,-123.088,,barkman-tanaka.com,,,,
,,,,V,V4N,BC,British Columbia,Surrey Northeast,49.1707,-122.733,,barmanialawyers.com,,,,
,,,,V,V4P,BC,British Columbia,Surrey South,49.0561,-122.83,,barometercapital.ca,,,,
,,,,V,V4R,BC,British Columbia,Maple Ridge Northwest,49.2903,-122.517,,barringtonwealth.com,,,,
,,,,V,V4S,BC,British Columbia,Mission West,49.2528,-122.357,,barronsfinancialgroup.com,,,,
,,,,V,V4T,BC,British Columbia,Westbank,49.866,-119.739,,barrowfinancial.ca,,,,
,,,,V,V4V,BC,British Columbia,Winfield,50.0221,-119.405,,barrycarson.ca,,,,
,,,,V,V4W,BC,British Columbia,Langley Township East,49.0713,-122.498,,bartleman.ca,,,,
,,,,V,V4X,BC,British Columbia,Abbotsford West,49.0861,-122.403,,basescovered.ca,,,,
,,,,V,V4Z,BC,British Columbia,Chilliwack East,49.0787,-121.61,,basiswealth.com,,,,
,,,,V,V5A,BC,British Columbia,Burnaby (Government Road / Lake City / SFU / Burnaby Mountain),49.264,-122.937,,bay-net.on.ca,,,,
,,,,V,V5B,BC,British Columbia,Burnaby (Parkcrest-Aubrey / Ardingley-Sprott),49.2769,-122.976,,bayshorefinancialgroup.com,,,,
,,,,V,V5C,BC,British Columbia,Burnaby (Burnaby Heights / Willingdon Heights / West Central Valley),49.274,-123.007,,baysidefinancial.ca,,,,
,,,,V,V5E,BC,British Columbia,Burnaby (Lakeview-Mayfield / Richmond Park / Kingsway-Beresford),49.2272,-122.957,,bayswaterwealth.ca,,,,
,,,,V,V5G,BC,British Columbia,Burnaby (Cascade-Schou / Douglas-Gilpin),49.2478,-122.994,,bayviewfinancial.ca,,,,
,,,,V,V5H,BC,British Columbia,Burnaby (Maywood / Marlborough / Oakalla / Windsor),49.2302,-122.995,,baywoodfinancial.com,,,,
,,,,V,V5J,BC,British Columbia,Burnaby (Suncrest / Sussex-Nelson / Clinton-Glenwood / West Big Bend),49.2038,-122.992,,bbagroup.ca,,,,
,,,,V,V6V,BC,British Columbia,Richmond Northeast,49.1853,-123.039,,bc1.com,,,,
,,,,V,V6W,BC,British Columbia,Richmond Southeast,49.1534,-123.048,,bcim.ca,,,,
,,,,V,V6X,BC,British Columbia,Richmond North,49.1836,-123.117,,bcowm.com,,,,
,,,,V,V6Y,BC,British Columbia,Richmond Central,49.17,-123.137,,bcpbenefits.com,,,,
,,,,V,V7A,BC,British Columbia,Richmond South,49.1205,-123.117,,bcpip.ca,,,,
,,,,V,V7B,BC,British Columbia,Richmond (Sea Island / YVR),49.1988,-123.18,,bcvfinancial.com,,,,
,,,,V,V7C,BC,British Columbia,Richmond West,49.1626,-123.172,,bdc.ca,,,,
,,,,V,V7E,BC,British Columbia,Richmond Southwest,49.1323,-123.171,,bdcfinancial.ca,,,,
,,,,V,V8A,BC,British Columbia,Powell River,50.0163,-124.323,,bdo.ca,,,,
,,,,V,V8B,BC,British Columbia,Squamish,49.7002,-123.156,,bdspctax.com,,,,
,,,,V,V8C,BC,British Columbia,Kitimat,54.0524,-128.653,,beaconfinancial.ca,,,,
,,,,V,V8E,BC,British Columbia,Whistler,50.1182,-122.954,,beaconpoint.ca,,,,
,,,,V,V8G,BC,British Columbia,Terrace,54.5163,-128.604,,beaconsecurities.ca,,,,
,,,,V,V8J,BC,British Columbia,Prince Rupert,54.3161,-130.32,,bearingcapital.ca,,,,
,,,,V,V8K,BC,British Columbia,Saltspring Island,48.8138,-123.497,,beckfinancial.ca,,,,
,,,,V,V8L,BC,British Columbia,Sidney,48.6496,-123.403,,befinancial.ca,,,,
,,,,V,V8M,BC,British Columbia,Central Saanich,48.5663,-123.419,,belay.ca,,,,
,,,,V,V8N,BC,British Columbia,Saanich East,48.4765,-123.315,,bellfinancial.ca,,,,
,,,,V,V8P,BC,British Columbia,Saanich Southeast,48.4583,-123.333,,bellvest.ca,,,,
,,,,V,V8R,BC,British Columbia,Oak Bay North,48.4496,-123.303,,ben-cpa.com,,,,
,,,,V,V8S,BC,British Columbia,Oak Bay South,48.42,-123.305,,bencomfsgi.com,,,,
,,,,V,V8T,BC,British Columbia,Victoria North,48.4392,-123.357,,benefitlink.ca,,,,
,,,,V,V8V,BC,British Columbia,Victoria South,48.4167,-123.365,,benefits-plus.ca,,,,
,,,,V,V8W,BC,British Columbia,Victoria Central British Columbia Provincial Government,48.4267,-123.366,,benefitsservice.ca,,,,
,,,,V,V8X,BC,British Columbia,Saanich South,48.4777,-123.366,,benewealth.com,,,,
,,,,V,V8Y,BC,British Columbia,Saanich North,48.5247,-123.375,,benoitmcgraw.ca,,,,
,,,,V,V8Z,BC,British Columbia,Saanich Central,48.4993,-123.4,,benreale.com,,,,
,,,,V,V9A,BC,British Columbia,Esquimalt,48.4496,-123.419,,berardfinancialgroup.com,,,,
,,,,V,V9B,BC,British Columbia,Highlands,48.4793,-123.527,,bergenfinancial.ca,,,,
,,,,V,V9C,BC,British Columbia,Metchosin,48.3829,-123.536,,berghtatomir.com,,,,
,,,,V,V9E,BC,British Columbia,Saanich West,48.5219,-123.453,,berglehmann.ca,,,,
,,,,V,V9G,BC,British Columbia,Ladysmith,48.9829,-123.819,,berglundtaylor.com,,,,
,,,,V,V9H,BC,British Columbia,Campbell River Outskirts,49.9088,-125.586,,bernstein.com,,,,
,,,,V,V9J,BC,British Columbia,Courtenay Northern Outskirts,49.7242,-125.26,,berticassociates.com,,,,
,,,,V,V9K,BC,British Columbia,Qualicum Beach,49.3468,-124.436,,bespokefinancial.ca,,,,
,,,,V,V9L,BC,British Columbia,Duncan,48.7829,-123.703,,bestadvice.ca,,,,
,,,,V,V9M,BC,British Columbia,Comox,49.6829,-124.936,,bestmortgageplan.ca,,,,
,,,,V,V9N,BC,British Columbia,Courtenay Central,49.6585,-124.984,,bestplan.ca,,,,
,,,,V,V9P,BC,British Columbia,Parksville,49.3163,-124.319,,bettinamacconnell.com,,,,
,,,,V,V9R,BC,British Columbia,Nanaimo South,49.1609,-123.983,,beutelgoodman.com,,,,
,,,,V,V9S,BC,British Columbia,Nanaimo Central,49.1886,-123.963,,bewleycoltman.ca,,,,
,,,,V,V9T,BC,British Columbia,Nanaimo North,49.2146,-124.02,,bfinancial.com,,,,
,,,,V,V9V,BC,British Columbia,Nanaimo Northwest,49.2391,-124.023,,bgfinancial.ca,,,,
,,,,V,V9W,BC,British Columbia,Campbell River Central,50.0769,-125.591,,bhcpa.ca,,,,
,,,,V,V9X,BC,British Columbia,Cedar,49.0419,-123.979,,bibpc.ca,,,,
,,,,V,V9Y,BC,British Columbia,Port Alberni,49.2413,-124.803,,biig.ca,,,,
,,,,V,V9Z,BC,British Columbia,Sooke,48.3746,-123.728,,billgreen.ca,,,,
,,,,R,R5K,MB,Manitoba,Lorette,49.7392,-96.8723,,billhinan.com,,,,
,,,,R,R0A,MB,Manitoba,Southeastern Manitoba (Lorette),49.2911,-96.2985,,billlaidlaw.ca,,,,
,,,,R,R0B,MB,Manitoba,Northern Manitoba (Norway House),56.2701,-96.9118,,binningfamily.org,,,,
,,,,R,R0C,MB,Manitoba,North Interlake (Stonewall),51.4132,-97.8525,,binvested.ca,,,,
,,,,R,R0E,MB,Manitoba,Eastern Manitoba (Beausejour),50.4751,-95.961,,bircherfinancial.com,,,,
,,,,R,R0G,MB,Manitoba,South Central Manitoba (Altona),49.4394,-98.0869,,birncofinancialgroup.ca,,,,
,,,,R,R0H,MB,Manitoba,South Interlake (MacGregor),50.3458,-98.5152,,bisaillonassetmanagement.ca,,,,
,,,,R,R0J,MB,Manitoba,Riding Mountain (Neepawa),50.5842,-100.135,,blackburndavisfinancial.ca,,,,
,,,,R,R0K,MB,Manitoba,Brandon Region (Killarney),49.555,-99.7154,,blackfinancial.com,,,,
,,,,R,R0L,MB,Manitoba,Western Manitoba (Swan River),52.0092,-100.29,,blackheath.ca,,,,
,,,,R,R0M,MB,Manitoba,Southwestern Manitoba (Virden),49.711,-100.926,,blacksok.com,,,,
,,,,R,R1A,MB,Manitoba,Selkirk,50.1436,-96.8845,,blacksprucefinancial.com,,,,
,,,,R,R1B,MB,Manitoba,Lockport,50.084,-96.9353,,blackwoodfes.com,,,,
,,,,R,R1C,MB,Manitoba,Narol,50.055,-96.9781,,bloomstrategies.com,,,,
,,,,R,R1N,MB,Manitoba,Portage la Prairie,49.9728,-98.2926,,bluenova.ca,,,,
,,,,R,R2C,MB,Manitoba,Winnipeg (Transcona),49.9247,-96.9563,,blueprintwealth.ca,,,,
,,,,R,R2E,MB,Manitoba,East St. Paul,49.9791,-97.0128,,bluerockwealth.ca,,,,
,,,,R,R2G,MB,Manitoba,Winnipeg (River East North),49.9413,-97.0571,,blueshorefinancial.com,,,,
,,,,R,R2H,MB,Manitoba,Winnipeg (St. Boniface NW),49.8846,-97.1186,,bluestonefinancial.ca,,,,
,,,,R,R2J,MB,Manitoba,Winnipeg (St. Boniface NE),49.8665,-97.0633,,bluesuits.com,,,,
,,,,R,R2K,MB,Manitoba,Winnipeg (River East Central),49.9203,-97.083,,bmonb.com,,,,
,,,,R,R2L,MB,Manitoba,Winnipeg (River East South),49.9075,-97.0996,,bng-cpa.ca,,,,
,,,,R,R2M,MB,Manitoba,Winnipeg (St. Vital North),49.8396,-97.1147,,bobmalvern.com,,,,
,,,,R,R2N,MB,Manitoba,Winnipeg (St. Vital SW),49.7838,-97.0973,,bobsplanning.com,,,,
,,,,R,R2P,MB,Manitoba,Winnipeg (Seven Oaks West),49.9696,-97.1554,,bois.bm,,,,
,,,,R,R2R,MB,Manitoba,Winnipeg (Inkster West),49.9377,-97.2162,,bonnefield.com,,,,
,,,,R,R2V,MB,Manitoba,Winnipeg (Seven Oaks East),49.9548,-97.1112,,bonniefowler.me,,,,
,,,,R,R2W,MB,Manitoba,Winnipeg (Point Douglas East),49.9195,-97.1354,,bourgeoisfinancier.ca,,,,
,,,,R,R2X,MB,Manitoba,Winnipeg (Point Douglas West / Inkster East),49.9322,-97.1733,,bowyerfinancial.com,,,,
,,,,R,R2Y,MB,Manitoba,Winnipeg (St. James-Assiniboia NW),49.9073,-97.2945,,boydsinc.ca,,,,
,,,,R,R3A,MB,Manitoba,Winnipeg (Centennial),49.9038,-97.1489,,bpgs.ca,,,,
,,,,R,R3B,MB,Manitoba,Winnipeg (Chinatown / Civic Centre / Exchange District),49.898,-97.1401,,bprospero.ca,,,,
,,,,R,R3C,MB,Manitoba,Winnipeg (Broadway / The Forks / Portage and Main) Manitoba Provincial Government,50.011,-97.2184,,bpsfinancial.ca,,,,
,,,,R,R3E,MB,Manitoba,Winnipeg (Sargent Park / Daniel McIntyre / Inkster SE),49.9081,-97.1779,,bpstrategies.ca,,,,
,,,,R,R3G,MB,Manitoba,Winnipeg (Minto / St. Mathews / Wolseley),49.8876,-97.1807,,bptax.ca,,,,
,,,,R,R3H,MB,Manitoba,Winnipeg (St. James-Assiniboia NE / YWG),49.9033,-97.2074,,bradbrainfinancial.com,,,,
,,,,R,R3J,MB,Manitoba,Winnipeg (St. James-Assiniboia SE),49.8966,-97.2404,,bradexfinancial.com,,,,
,,,,R,R3K,MB,Manitoba,Winnipeg (St. James-Assiniboia SW),49.8734,-97.307,,bradwebbfinancial.com,,,,
,,,,R,R3L,MB,Manitoba,Winnipeg (River Heights East),49.867,-97.1356,,brandenburg.ca,,,,
,,,,R,R3M,MB,Manitoba,Winnipeg (River Heights Central),49.8625,-97.1665,,brandonlindsay.ca,,,,
,,,,R,R3N,MB,Manitoba,Winnipeg (River Heights West),49.8629,-97.1959,,brandonwhitby.com,,,,
,,,,R,R3P,MB,Manitoba,Winnipeg (Fort Garry NW / Tuxedo),49.8425,-97.2182,,branstone.ca,,,,
,,,,R,R3R,MB,Manitoba,Winnipeg (Assiniboine South / Betsworth),49.8546,-97.2874,,braunfinancial.com,,,,
,,,,R,R3S,MB,Manitoba,Winnipeg (Wilkes South),49.8255,-97.2934,,breadthconsulting.com,,,,
,,,,R,R3T,MB,Manitoba,Winnipeg (Fort Garry NE / University of Manitoba),49.8143,-97.1531,,brentholmes.com,,,,
,,,,R,R3V,MB,Manitoba,Winnipeg (Fort Garry South),49.7462,-97.1745,,bretoncpa.ca,,,,
,,,,R,R3W,MB,Manitoba,Winnipeg (Grassie / Pequis),49.9141,-97.0401,,brian-wilkinson.com,,,,
,,,,R,R3X,MB,Manitoba,Winnipeg (St. Boniface South / St. Vital SE),49.8209,-97.0322,,brianludwig.ca,,,,
,,,,R,R3Y,MB,Manitoba,Winnipeg (Fort Garry West),49.7885,-97.2147,,brianmallard.com,,,,
,,,,R,R4A,MB,Manitoba,West St. Paul,50.0211,-97.1147,,brianshumak.com,,,,
,,,,R,R4G,MB,Manitoba,Oak Bluff,49.7736,-97.3221,,brickfinancial.ca,,,,
,,,,R,R4H,MB,Manitoba,Headingley East,49.8761,-97.3812,,bridgetowealth.ca,,,,
,,,,R,R4J,MB,Manitoba,Headingley West,49.8467,-97.4319,,bridgingfinance.ca,,,,
,,,,R,R4K,MB,Manitoba,Cartier,49.8908,-97.6004,,brittaingroup.com,,,,
,,,,R,R4L,MB,Manitoba,St. Francois Xavier,49.9372,-97.5545,,brooksfinancial.ca,,,,
,,,,R,R5A,MB,Manitoba,St. Adolphe,49.712,-97.0836,,brothersandco.ca,,,,
,,,,R,R5G,MB,Manitoba,Steinbach,49.5258,-96.6845,,broughtonfinancial.ca,,,,
,,,,R,R5H,MB,Manitoba,Ste. Anne,49.6697,-96.65,,brownfinancial.com,,,,
,,,,R,R6M,MB,Manitoba,Morden,49.1919,-98.1014,,bruggerwealth.ca,,,,
,,,,R,R6W,MB,Manitoba,Winkler,49.1817,-97.941,,brunellefinancial.com,,,,
,,,,R,R7A,MB,Manitoba,Brandon Southeast,49.8174,-99.9565,,btrfinancial.ca,,,,
,,,,R,R7B,MB,Manitoba,Brandon Southwest,49.842,-99.9831,,buddyhulscher.com,,,,
,,,,R,R7C,MB,Manitoba,Brandon North,49.8817,-99.965,,bumsteadins.ca,,,,
,,,,R,R7N,MB,Manitoba,Dauphin,51.1494,-100.05,,burgerfs.ca,,,,
,,,,R,R8A,MB,Manitoba,Flin Flon,54.7682,-101.865,,businessaffairs.ca,,,,
,,,,R,R8N,MB,Manitoba,Thompson,55.7435,-97.8558,,bussfinancial.ca,,,,
,,,,R,R9A,MB,Manitoba,The Pas,53.704,-101.293,,buxtonfinancial.ca,,,,
,,,,E,E1A,NB,New Brunswick,Dieppe Moncton East,46.0967,-64.7087,,bvcga.com,,,,
,,,,E,E1B,NB,New Brunswick,Riverview,46.0545,-64.816,,bw-fp.com,,,,
,,,,E,E1C,NB,New Brunswick,Moncton Central,46.0987,-64.8036,,bwealthy.ca,,,,
,,,,E,E1E,NB,New Brunswick,Moncton West,46.0771,-64.8529,,bydesignfinancial.ca,,,,
,,,,E,E1G,NB,New Brunswick,Moncton Northwest,46.1797,-64.9484,,c2inc.com,,,,
,,,,E,E1H,NB,New Brunswick,"Lakeville, Shediac Bridge",46.1732,-64.6957,,ca.gt.com,,,,
,,,,E,E1J,NB,New Brunswick,Coverdale,45.9976,-64.8483,,ca.inter.net,,,,
,,,,E,E1N,NB,New Brunswick,Miramichi South,46.9501,-65.3239,,caatpension.on.ca,,,,
,,,,E,E1V,NB,New Brunswick,Miramichi North,47.1942,-65.9381,,cabletv.on.ca,,,,
,,,,E,E1W,NB,New Brunswick,Caraquet,47.7941,-64.9386,,cabn.net,,,,
,,,,E,E1X,NB,New Brunswick,Tracadie-Sheila,47.5144,-64.9181,,cadesky.com,,,,
,,,,E,E2A,NB,New Brunswick,Bathurst,47.6181,-65.6511,,cafinancialgroup.com,,,,
,,,,E,E2E,NB,New Brunswick,"Rothesay, Quispamsis",45.4137,-65.982,,caldwelladvisory.ca,,,,
,,,,E,E2G,NB,New Brunswick,Quispamsis,45.4534,-65.931,,caldwellinvestment.com,,,,
,,,,E,E2H,NB,New Brunswick,"Saint John Northeast, Renforth",45.35,-66.0101,,calgaryfinancialplanner.ca,,,,
,,,,E,E2J,NB,New Brunswick,Saint John East,45.2563,-65.9432,,callegrow.com,,,,
,,,,E,E2K,NB,New Brunswick,Saint John North,45.3053,-66.0808,,calltravistoday.ca,,,,
,,,,E,E2L,NB,New Brunswick,Saint John Central,45.2717,-66.0584,,cambrian.mb.ca,,,,
,,,,E,E2M,NB,New Brunswick,Saint John West,45.2347,-66.1749,,cameronmoneycoach.com,,,,
,,,,E,E2N,NB,New Brunswick,Saint John Lakewood,45.3176,-65.9271,,campbellwa.com,,,,
,,,,E,E2P,NB,New Brunswick,Saint John Red Head,45.2426,-65.9847,,campbellwealth.ca,,,,
,,,,E,E2R,NB,New Brunswick,Saint John Grandview,46.0368,-66.0373,,campwealth.com,,,,
,,,,E,E2S,NB,New Brunswick,Saint John Loch Lomond,45.3371,-65.8133,,canaccord.com,,,,
,,,,E,E2V,NB,New Brunswick,Oromocto,45.8351,-66.4792,,canaccordgenuity.com,,,,
,,,,E,E3A,NB,New Brunswick,Fredericton North,46.0401,-66.3862,,canadaadvisor.ca,,,,
,,,,E,E3B,NB,New Brunswick,Fredericton South New Brunswick Provincial Government,45.8119,-66.6763,,canadafinancial.ca,,,,
,,,,E,E3C,NB,New Brunswick,"Fredericton Southwest, New Maryland",45.902,-66.7057,,canadaloyal.com,,,,
,,,,E,E3E,NB,New Brunswick,Kingsclear,45.8834,-66.9156,,canadiantaxcredit.ca,,,,
,,,,E,E3G,NB,New Brunswick,Fredericton,46.0546,-66.7344,,candeal.com,,,,
,,,,E,E3L,NB,New Brunswick,St. Stephen,45.1804,-67.2953,,candorgroup.com,,,,
,,,,E,E3N,NB,New Brunswick,Campbellton,48.0075,-66.6727,,canfin.com,,,,
,,,,E,E3V,NB,New Brunswick,Edmundston,47.3737,-68.3251,,canoefinancial.com,,,,
,,,,E,E3Y,NB,New Brunswick,Grand Falls Northeast,47.1683,-67.6207,,cansofunds.com,,,,
,,,,E,E3Z,NB,New Brunswick,Grand Falls Central,46.9266,-67.7466,,cantor.com,,,,
,,,,E,E4A,NB,New Brunswick,Bathurst,46.1599,-65.8102,,capcorp.ca,,,,
,,,,E,E4B,NB,New Brunswick,Minto,46.0848,-66.0622,,capital-wealth.ca,,,,
,,,,E,E4C,NB,New Brunswick,Youngs Cove,45.8693,-65.9006,,capitalcanada.com,,,,
,,,,E,E4E,NB,New Brunswick,Sussex,45.7227,-65.5066,,capitalconceptsgroup.com,,,,
